date,company,Country,Price_USD,Shares,MktCapUSD
2014-07-07,PEUGEOT SA,FRA,15.2683172220636,783088675,11956446302.9055
2014-07-08,PEUGEOT SA,FRA,14.689665500388,783088675,11503310692.8921
2014-07-09,PEUGEOT SA,FRA,14.731759217579901,783088675,11536273806.1137
2014-07-10,PEUGEOT SA,FRA,14.621076111201804,783088675,11449599118.9952
2014-07-11,PEUGEOT SA,FRA,14.632686920336196,783088675,11458691412.1359
2014-07-14,PEUGEOT SA,FRA,15.1193055612335,783088675,11839756958.8665
2014-07-15,PEUGEOT SA,FRA,15.5440062963063,783088675,12172335294.7662
2014-07-16,PEUGEOT SA,FRA,15.5456895734918,783088675,12173653450.067
2014-07-17,PEUGEOT SA,FRA,15.275430888813801,783088675,11962016934.7753
2014-07-18,PEUGEOT SA,FRA,15.171165329226401,783088675,11880367755.8699
2014-07-21,PEUGEOT SA,FRA,14.6158110355458,783088675,11445476097.8759
2014-07-22,PEUGEOT SA,FRA,14.7066745676884,783088675,11516630300.8673
2014-07-23,PEUGEOT SA,FRA,14.756173088833199,783088675,11555392032.2051
2014-07-24,PEUGEOT SA,FRA,15.058455902160402,783088675,11792106279.9688
2014-07-25,PEUGEOT SA,FRA,14.608492403584002,783088675,11439744960.0701
2014-07-28,PEUGEOT SA,FRA,14.393807034284404,783088675,11271627278.6835
2014-07-29,PEUGEOT SA,FRA,14.209079326761902,783088675,11126969102.9639
2014-07-30,PEUGEOT SA,FRA,15.030904663794699,783088675,11770531217.2223
2014-07-31,PEUGEOT SA,FRA,14.999063394792499,783088675,11745596680.068998
2014-08-01,PEUGEOT SA,FRA,14.496743436513801,783088675,11352235609.5145
2014-08-04,PEUGEOT SA,FRA,14.587079631766803,783088675,11422976860.9598
2014-08-05,PEUGEOT SA,FRA,14.1248980574087,783088675,11061047704.2863
2014-08-06,PEUGEOT SA,FRA,13.7707195234343,783088675,10783694505.4028
2014-08-07,PEUGEOT SA,FRA,13.2420091324201,783088675,10369667385.8447
2014-08-08,PEUGEOT SA,FRA,13.342097496847598,783088675,10448045450.5272
2014-08-11,PEUGEOT SA,FRA,13.655349684052696,783088675,10693349690.7465
2014-08-12,PEUGEOT SA,FRA,13.5913122462065,783088675,10643202698.3931
2014-08-13,PEUGEOT SA,FRA,13.8087910617515,783088675,10813507895.8988
2014-08-14,PEUGEOT SA,FRA,13.8756941192212,783088675,10865898922.5263
2014-08-15,PEUGEOT SA,FRA,13.617323108630801,783088675,10663571510.1846
2014-08-18,PEUGEOT SA,FRA,13.898169183482599,783088675,10883498890.8192
2014-08-19,PEUGEOT SA,FRA,14.098295151838,783088675,11040215270.2118
2014-08-20,PEUGEOT SA,FRA,14.1247442132398,783088675,11060927230.6599
2014-08-21,PEUGEOT SA,FRA,14.2881815283239,783088675,11188913141.1747
2014-08-22,PEUGEOT SA,FRA,14.098204480199001,783088675,11040144266.2781
2014-08-25,PEUGEOT SA,FRA,14.3204075706781,783088675,11214148989.9823
2014-08-26,PEUGEOT SA,FRA,14.4315196007236,783088675,11301159562.3671
2014-08-27,PEUGEOT SA,FRA,14.470557169263301,783088675,11331729440.1901
2014-08-28,PEUGEOT SA,FRA,14.130807135892901,783088675,11065675036.7269
2014-08-29,PEUGEOT SA,FRA,14.080982112279,783088675,11026657625.0033
2014-09-01,PEUGEOT SA,FRA,13.7480294272202,783088675,10765926148.0229
2014-09-02,PEUGEOT SA,FRA,13.831113443999698,783088675,10830988300.6364
2014-09-03,PEUGEOT SA,FRA,14.2279092987204,783088675,11141714640.7551
2014-09-04,PEUGEOT SA,FRA,14.2892338014289,783088675,11189737164.3262
2014-09-05,PEUGEOT SA,FRA,14.448807163498303,783088675,11314697256.9944
2014-09-08,PEUGEOT SA,FRA,14.3145709513266,783088675,11209578399.4678
2014-09-09,PEUGEOT SA,FRA,14.1608120673623,783088675,11089171558.7548
2014-09-10,PEUGEOT SA,FRA,14.0338413846551,783088675,10989742255.0697
2014-09-11,PEUGEOT SA,FRA,14.151126525435801,783088675,11081586920.5609
2014-09-12,PEUGEOT SA,FRA,14.134892807700801,783088675,11068874480.0494
2014-09-15,PEUGEOT SA,FRA,13.9672394162095,783088675,10937587007.8473
2014-09-16,PEUGEOT SA,FRA,13.570356181404,783088675,10626792241.3737
2014-09-17,PEUGEOT SA,FRA,13.6982750800254,783088675,10726964082.2026
2014-09-18,PEUGEOT SA,FRA,13.52940416349,783088675,10594723179.9269
2014-09-19,PEUGEOT SA,FRA,13.347800405762902,783088675,10452511333.9133
2014-09-22,PEUGEOT SA,FRA,13.0796060730406,783088675,10242491389.2593
2014-09-23,PEUGEOT SA,FRA,12.9343058181865,783088675,10128708405.2085
2014-09-24,PEUGEOT SA,FRA,13.118992461379001,783088675,10273334423.9162
2014-09-25,PEUGEOT SA,FRA,12.881472605359097,783088675,10087335314.5795
2014-09-26,PEUGEOT SA,FRA,13.057830254554696,783088675,10225438992.4141
2014-09-29,PEUGEOT SA,FRA,13.0228486609238,783088675,10198045302.6084
2014-09-30,PEUGEOT SA,FRA,12.8284487114704,783088675,10045812903.7708
2014-10-01,PEUGEOT SA,FRA,12.7152267832177,783088675,9957150093.99443
2014-10-02,PEUGEOT SA,FRA,12.6788900277113,783088675,9928695192.27119
2014-10-03,PEUGEOT SA,FRA,12.999524560218198,783088675,10179780463.4912
2014-10-06,PEUGEOT SA,FRA,12.9839115133233,783088675,10167554063.2856
2014-10-07,PEUGEOT SA,FRA,12.894344674294699,783088675,10097415285.9867
2014-10-08,PEUGEOT SA,FRA,12.4164266774926,783088675,9723163115.11234
2014-10-09,PEUGEOT SA,FRA,12.0083394777656,783088675,9403594650.59368
2014-10-10,PEUGEOT SA,FRA,11.493541748210196,783088675,9000462378.66315
2014-10-13,PEUGEOT SA,FRA,11.3820519648495,783088675,8913155991.935179
2014-10-14,PEUGEOT SA,FRA,11.6617263307238,783088675,9132165820.53913
2014-10-15,PEUGEOT SA,FRA,11.123728835185599,783088675,8710866074.60477
2014-10-16,PEUGEOT SA,FRA,11.079443791217198,783088675,8676186958.201271
2014-10-17,PEUGEOT SA,FRA,11.841987666458099,783088675,9273326431.09304
2014-10-20,PEUGEOT SA,FRA,11.729972905270698,783088675,9185608940.17433
2014-10-21,PEUGEOT SA,FRA,11.9250989727204,783088675,9338409953.791521
2014-10-22,PEUGEOT SA,FRA,11.995237371434401,783088675,9393334539.50702
2014-10-23,PEUGEOT SA,FRA,11.945357955982802,783088675,9354274534.15128
2014-10-24,PEUGEOT SA,FRA,11.6551593082916,783088675,9127023259.644009
2014-10-27,PEUGEOT SA,FRA,11.359129506279599,783088675,8895205674.225859
2014-10-28,PEUGEOT SA,FRA,11.501739983938599,783088675,9006882324.217009
2014-10-29,PEUGEOT SA,FRA,11.4964970713219,783088675,9002776658.72287
2014-10-30,PEUGEOT SA,FRA,11.377147256686301,783088675,8909315170.51837
2014-10-31,PEUGEOT SA,FRA,11.850051369433901,783088675,9279641025.571959
2014-11-03,PEUGEOT SA,FRA,11.7691856327794,783088675,9216315983.00229
2014-11-04,PEUGEOT SA,FRA,11.632409328053301,783088675,9109208007.7629
2014-11-05,PEUGEOT SA,FRA,11.7492787831104,783088675,9200727154.47154
2014-11-06,PEUGEOT SA,FRA,11.603323052432597,783088675,9086430874.72639
2014-11-07,PEUGEOT SA,FRA,11.2992526752241,783088675,8848316805.931429
2014-11-10,PEUGEOT SA,FRA,11.3037094185135,783088675,8851806831.12875
2014-11-11,PEUGEOT SA,FRA,11.2161843102656,783088675,8783266910.08164
2014-11-12,PEUGEOT SA,FRA,11.0808888667074,783088675,8677318580.45217
2014-11-13,PEUGEOT SA,FRA,11.069944987088801,783088675,8668748552.26227
2014-11-14,PEUGEOT SA,FRA,11.2727908050567,783088675,8827594815.08405
2014-11-17,PEUGEOT SA,FRA,11.258236898815401,783088675,8816197815.92945
2014-11-18,PEUGEOT SA,FRA,11.5616932755207,783088675,9053831067.88391
2014-11-19,PEUGEOT SA,FRA,11.592530818524999,783088675,9077979598.57539
2014-11-20,PEUGEOT SA,FRA,11.6339147991623,783088675,9110386925.138893
2014-11-21,PEUGEOT SA,FRA,11.9178252234359,783088675,9332713963.102041
2014-11-24,PEUGEOT SA,FRA,12.3768779225948,783088675,9692192933.04149
2014-11-25,PEUGEOT SA,FRA,12.5917694651151,783088675,9860472066.342459
2014-11-26,PEUGEOT SA,FRA,12.6099376080583,783088675,9874699333.32707
2014-11-27,PEUGEOT SA,FRA,12.718739858708403,783088675,9959901143.62565
2014-11-28,PEUGEOT SA,FRA,12.840491179953899,783088675,10055243224.4593
2014-12-01,PEUGEOT SA,FRA,12.882096069869,783088675,10087823542.5764
2014-12-02,PEUGEOT SA,FRA,12.551470953018804,783088675,9828914757.90048
2014-12-03,PEUGEOT SA,FRA,12.6728110599078,783088675,9923934821.42857
2014-12-04,PEUGEOT SA,FRA,13.102419003793301,783088675,10260355936.9753
2014-12-05,PEUGEOT SA,FRA,13.3730939498278,783088675,10472318421.8212
2014-12-08,PEUGEOT SA,FRA,13.1211819511536,783088675,10275048988.5628
2014-12-09,PEUGEOT SA,FRA,12.821149927943196,783088675,10040097309.0493
2014-12-10,PEUGEOT SA,FRA,12.7703692666816,783088675,10000331548.3064
2014-12-11,PEUGEOT SA,FRA,12.463007219009599,783088675,9759639809.6497
2014-12-12,PEUGEOT SA,FRA,12.354971773238802,783088675,9675038475.567959
2014-12-15,PEUGEOT SA,FRA,11.8721971701512,783088675,9296983151.31244
2014-12-16,PEUGEOT SA,FRA,12.234328675615199,783088675,9580564232.10198
2014-12-17,PEUGEOT SA,FRA,12.121963311849301,783088675,9492572188.27466
2014-12-18,PEUGEOT SA,FRA,12.5988506311705,783088675,9866017247.28621
2014-12-19,PEUGEOT SA,FRA,12.6683181673248,783088675,9920416488.12882
2014-12-22,PEUGEOT SA,FRA,12.4598563408595,783088675,9757172392.65402
2014-12-23,PEUGEOT SA,FRA,12.5662100456621,783088675,9840456774.42922
2014-12-24,PEUGEOT SA,FRA,12.543120786962,783088675,9822375837.42701
2014-12-29,PEUGEOT SA,FRA,12.5216205023265,783088675,9805539208.01968
2014-12-30,PEUGEOT SA,FRA,12.359195192565,783088675,9678345787.41211
2014-12-31,PEUGEOT SA,FRA,12.366742900013303,783088675,9684256311.63708
2015-01-02,PEUGEOT SA,FRA,12.271119559202099,783088675,9609374756.38219
2015-01-05,PEUGEOT SA,FRA,11.7245413199957,783088675,9181355527.25819
2015-01-06,PEUGEOT SA,FRA,11.6751692571756,783088675,9142692824.00234
2015-01-07,PEUGEOT SA,FRA,11.5344664778093,783088675,9032510070.93957
2015-01-08,PEUGEOT SA,FRA,11.9694807721789,783088675,9373164838.323559
2015-01-09,PEUGEOT SA,FRA,12.106795427110699,783088675,9480694389.51218
2015-01-12,PEUGEOT SA,FRA,12.5271816204973,783088675,9809894056.67959
2015-01-13,PEUGEOT SA,FRA,12.7830533235939,783088675,10010264289.6275
2015-01-14,PEUGEOT SA,FRA,12.6598691577769,783088675,9913800164.43685
2015-01-15,PEUGEOT SA,FRA,12.815907484443601,783088675,10035992010.9155
2015-01-16,PEUGEOT SA,FRA,12.9922391491808,783088675,10174075340.6151
2015-01-19,PEUGEOT SA,FRA,13.2308980726507,783088675,10360966440.7721
2015-01-20,PEUGEOT SA,FRA,13.2969182164308,783088675,10412666067.6881
2015-01-21,PEUGEOT SA,FRA,13.359287195708301,783088675,10461506509.0317
2015-01-22,PEUGEOT SA,FRA,13.8026303772034,783088675,10808683533.599
2015-01-23,PEUGEOT SA,FRA,13.876389326373598,783088675,10866443331.374
2015-01-26,PEUGEOT SA,FRA,14.1770128656814,783088675,11101858220.4444
2015-01-27,PEUGEOT SA,FRA,14.4616086188223,783088675,11324721931.6822
2015-01-28,PEUGEOT SA,FRA,14.578962290898799,783088675,11416620263.2549
2015-01-29,PEUGEOT SA,FRA,14.643023163527902,786588648,11518035792.8321
2015-01-30,PEUGEOT SA,FRA,14.506245979891,786588648,11410448412.8779
2015-02-02,PEUGEOT SA,FRA,14.3949362493761,786588648,11322893442.4429
2015-02-03,PEUGEOT SA,FRA,14.974755858816,786588648,11778972965.1161
2015-02-04,PEUGEOT SA,FRA,15.3545600987079,786588648,12077722668.6774
2015-02-05,PEUGEOT SA,FRA,15.2711893467452,786588648,12012144181.6083
2015-02-06,PEUGEOT SA,FRA,15.0939329309797,786588648,11872716297.182
2015-02-09,PEUGEOT SA,FRA,14.583191638894599,786588648,11470972994.763
2015-02-10,PEUGEOT SA,FRA,15.0495991303166,786588648,11837843832.8577
2015-02-11,PEUGEOT SA,FRA,15.142437259778399,786588648,11910869251.5939
2015-02-12,PEUGEOT SA,FRA,15.654319864439199,786588648,12313510297.5287
2015-02-13,PEUGEOT SA,FRA,15.769669327252,786588648,12404242875.5302
2015-02-16,PEUGEOT SA,FRA,15.681310159208099,786588648,12334740557.0001
2015-02-17,PEUGEOT SA,FRA,15.3829493770447,786588648,12100053352.742
2015-02-18,PEUGEOT SA,FRA,16.3606616978731,786588648,12869110765.3154
2015-02-19,PEUGEOT SA,FRA,16.2087661745945,786588648,12749631471.0224
2015-02-20,PEUGEOT SA,FRA,16.177440258293398,786588648,12724990860.8717
2015-02-23,PEUGEOT SA,FRA,16.5493357556489,786588648,13017519637.3339
2015-02-24,PEUGEOT SA,FRA,16.6371902138177,786588648,13086624956.8057
2015-02-25,PEUGEOT SA,FRA,16.3151498631413,786588648,12833311672.7657
2015-02-26,PEUGEOT SA,FRA,16.7193702482675,786588648,13151266838.9962
2015-02-27,PEUGEOT SA,FRA,16.7855620611526,786588648,13203332567.6021
2015-03-02,PEUGEOT SA,FRA,16.591842903684498,786588648,13050955277.4376
2015-03-03,PEUGEOT SA,FRA,16.3238600140925,786588648,12840162978.6263
2015-03-04,PEUGEOT SA,FRA,16.7957941339236,786588648,13211380999.8893
2015-03-05,PEUGEOT SA,FRA,17.2172282578724,786588648,13542876297.6672
2015-03-06,PEUGEOT SA,FRA,17.514228613633403,786588648,13776493405.9608
2015-03-09,PEUGEOT SA,FRA,17.6194969576677,786588648,13859296290.3719
2015-03-10,PEUGEOT SA,FRA,17.351593284221302,786588648,13648566302.0815
2015-03-11,PEUGEOT SA,FRA,17.7404344423528,786588648,13954424342.943
2015-03-12,PEUGEOT SA,FRA,17.8622615268651,786588648,14050252144.6392
2015-03-13,PEUGEOT SA,FRA,17.0133518512673,786588648,13382509430.6367
2015-03-16,PEUGEOT SA,FRA,17.533930668246402,786588648,13791990818.4617
2015-03-17,PEUGEOT SA,FRA,16.532518902639502,786588648,13004291691.6616
2015-03-18,PEUGEOT SA,FRA,16.135555697469,786588648,12692044940.8008
2015-03-19,PEUGEOT SA,FRA,16.5675130139169,786588648,13031817662.3393
2015-03-20,PEUGEOT SA,FRA,17.0446572178024,786588648,13407133876.5747
2015-03-23,PEUGEOT SA,FRA,16.8542395104895,786588648,13257353469.6241
2015-03-24,PEUGEOT SA,FRA,16.785184538871,786588648,13203035612.861
2015-03-25,PEUGEOT SA,FRA,16.4428866523096,786588648,12933787981.0574
2015-03-26,PEUGEOT SA,FRA,16.8528284581873,786588648,13256243551.9015
2015-03-27,PEUGEOT SA,FRA,16.5699225684197,786588648,13033712990.5579
2015-03-30,PEUGEOT SA,FRA,17.0843441344654,786588648,13438351154.6959
2015-03-31,PEUGEOT SA,FRA,16.7438163872451,786588648,13170495894.4033
2015-04-01,PEUGEOT SA,FRA,17.0084127633023,786588648,13378624400.1119
2015-04-02,PEUGEOT SA,FRA,17.2325606703667,786588648,13554936599.2817
2015-04-07,PEUGEOT SA,FRA,17.2520526521569,786588648,13570268770.8849
2015-04-08,PEUGEOT SA,FRA,16.7754815734096,786588648,13195403370.3772
2015-04-09,PEUGEOT SA,FRA,17.047517351842,786588648,13409383625.5419
2015-04-10,PEUGEOT SA,FRA,16.959959194083098,786588648,13340511372.609
2015-04-13,PEUGEOT SA,FRA,16.9847227361632,786588648,13359990093.6935
2015-04-14,PEUGEOT SA,FRA,16.9882146600218,786588648,13362736801.3603
2015-04-15,PEUGEOT SA,FRA,17.1495560105666,786588648,13489646076.1519
2015-04-16,PEUGEOT SA,FRA,17.5793370567717,786588648,13827706968.2224
2015-04-17,PEUGEOT SA,FRA,17.7241921754964,786588648,13941648360.2159
2015-04-20,PEUGEOT SA,FRA,17.777252000344102,786588648,13983384616.106
2015-04-21,PEUGEOT SA,FRA,18.346652917418602,786588648,14431268913.6375
2015-04-22,PEUGEOT SA,FRA,18.5473146877145,786588648,14589107184.2399
2015-04-23,PEUGEOT SA,FRA,18.1682671016105,786588648,14290952655.9587
2015-04-24,PEUGEOT SA,FRA,18.650716039724397,786588648,14670441513.9188
2015-04-27,PEUGEOT SA,FRA,18.980866763892802,786588648,14930134325.6786
2015-04-28,PEUGEOT SA,FRA,18.7509608837935,786588648,14749292970.283997
2015-04-29,PEUGEOT SA,FRA,18.2525700778271,786588648,14357264420.0433
2015-04-30,PEUGEOT SA,FRA,18.937483891933105,786588648,14896009851.0774
2015-05-04,PEUGEOT SA,FRA,18.980277477035,786588648,14929670799.3258
2015-05-05,PEUGEOT SA,FRA,18.8957878838731,786588648,14863212244.4705
2015-05-06,PEUGEOT SA,FRA,18.7464516861587,786588648,14745746086.6129
